가맹점 명,주소,데이터기준일자,위도,경도
홍이집,부산 남구 용호로 204-1,2026-04-24,35.11405446,129.1106683
캣플헤븐 부산명지점,부산 강서구 명지국제6로 90,2026-04-24,35.09120447,128.9087601
히봉,부산 해운대구 우동1로 58,2026-04-24,35.16648696,129.1577474
맞춤발성스튜디오음악학원,부산 부산진구 서면문화로 52,2026-04-24,35.16174479,129.0552994
목마퓨전,부산 부산진구 새싹로29번길 10-3,2026-04-24,35.16039981,129.0563978
용당횟집,부산 기장군 일광읍 칠암1길 8,2026-04-24,35.29896636,129.2590642
볼원볼링프로샵,부산 해운대구 센텀서로 30,2026-04-24,35.17205916,129.1284326
그레이핍플 연산점,부산 연제구 중앙대로 1121,2026-04-24,35.1876952,129.0806032
온포커스관리형학습센터,부산 해운대구 세실로 33,2026-04-24,35.16801162,129.178962
세겸뮤직음악,부산 남구 용호로110번길 43,2026-04-24,35.12241071,129.1097889
헬스보이 하단점,부산 사하구 낙동남로 1403,2026-04-24,35.10659054,128.9652052
땡우,부산 사상구 사상로202번길 34,2026-04-24,35.16373276,128.9860076
소울 감각통합 연구소,부산 동래구 온천장로65번길 10,2026-04-24,35.21779356,129.0818368
순심이안경,부산 부산진구 중앙대로 821,2026-04-24,35.16518239,129.0629295
바로바로횟집,부산 부산진구 동평로95번길 7,2026-04-24,35.16602207,129.0397206
부원냉삼집 대신동점,부산 서구 고운들로 181,2026-04-24,35.10845673,129.0135889
남자머리,부산 수영구 장대골로19번길 56,2026-04-24,35.15669634,129.1105734
매콤이 손수제비칼국수,부산 강서구 명지오션시티7로 49,2026-04-24,35.08529744,128.909472
도담,부산 동래구 연안로51번길 16,2026-04-24,35.19275653,129.1067225
지에스(GS)25 남천금호점,부산 수영구 남천동로 91,2026-04-24,35.14465391,129.1121893
브로그맨,부산 부산진구 가야대로482번길 62,2026-04-24,35.15025363,129.0244782
제이와이푸드,부산 사하구 다대로 259,2026-04-24,35.07913839,128.9777493
히얼이즈커피 부산법원점,부산 연제구 법원로32번길 19,2026-04-24,35.19128188,129.0752593
하루한입,부산 동래구 시실로 211-4,2026-04-24,35.20676894,129.1013876
표단,부산 사하구 낙동대로436번길 10,2026-04-24,35.10495877,128.9715077
몽화,부산 수영구 민락로14번길 33,2026-04-24,35.15786733,129.1228214
올은국수&amp;충무김밥,부산 영도구 절영로13번길 1-1,2026-04-24,35.09310237,129.0403699
영웅시대,부산 사상구 모라로 90-8,2026-04-24,35.18625888,128.989459
송현공방,부산 중구 중구로 지하 31,2026-04-24,35.1005816,129.0278472
낙지명가아낙촌 문현금융단지점,부산 부산진구 중앙번영로 32,2026-04-24,35.14439905,129.0626394
미네케이크,부산 부산진구 냉정로 261,2026-04-24,35.15110696,129.0284743
아이스크림 할인점(좌동 스위첸점),부산 해운대구 세실로 80,2026-04-24,35.17294228,129.1779951
영도씨(0&deg;C)카페이에스지(ESG)센텀점,부산 영도구 상리로 63-4,2026-04-24,35.08563545,129.0708171
미가,부산 동래구 안남로 23,2026-04-24,35.19464059,129.0948248
미포시락국밥 육천모닝,부산 해운대구 달맞이길50번길 15-15,2026-04-24,35.16089687,129.1708034
피티 파노라마,부산 부산진구 전포대로 282,2026-04-24,35.16178033,129.0657154
타이어테크 덕천점,부산 북구 덕천로 149,2026-04-24,35.21110007,129.0206668
신기의료기 금곡2호점,부산 북구 효열로 75,2026-04-24,35.25281316,129.0136512
(주) 원,부산 강서구 명지국제1로 60-1,2026-04-24,35.09424137,128.905424
퍼스널 브로우 부산눈썹,부산 금정구 중앙대로1629번길 16,2026-04-24,35.23088989,129.0897242
몽벨쉘터 온천천카페거리점,부산광역시 동래구 온천천로431번길 4-7,2026-04-24,35.19213119,129.1006106
단디영어교습소,부산 강서구 명지오션시티10로 16,2026-04-24,35.08639382,128.8967873
싸와디식당,부산 동래구 사직북로 4,2026-04-24,35.1962862,129.0613235
제주대패랑 옛날갈비 연산점,부산 연제구 고분로13번길 5-20,2026-04-24,35.18657551,129.0831874
돈까스의정원,부산 수영구 민락로 8-3,2026-04-24,35.15634188,129.1227742
파스쿠찌 동의의료원점,부산 부산진구 양정로 62,2026-04-24,35.169949,129.0759208
소요 오브제,부산 부산진구 서전로 35,2026-04-24,35.15791248,129.0635523
진국102짬뽕,부산 사하구 동매로 13,2026-04-24,35.10379636,128.9598381
주식회사 케이앤피어라운드(K&amp;P AROUND),부산 기장군 장안읍 정관로 1142,2026-04-24,35.3211189,129.2355229
영커피 수영구청점,부산 수영구 남천동로 103,2026-04-24,35.14531666,129.1119027
명작출판사,부산 해운대구 센텀1로 9,2026-04-24,35.16784505,129.1309628
덕성식당,부산 영도구 남항로 22-3,2026-04-24,35.08918542,129.0390043
고미양과점,부산 기장군 정관읍 정관6로 5-20,2026-04-24,35.32048345,129.1753626
르피아노(LE PIANO) 음악교습소,부산 금정구 금강로541번길 9-1,2026-04-24,35.2556772,129.0872372
브라이튼잉글리쉬학원,부산 해운대구 선수촌로 97,2026-04-24,35.20258058,129.1192247
정관복덕방 공인중개사사무소&약속다방,부산 기장군 정관읍 정관1로 18,2026-04-24,35.33960827,129.1632287
마음으로하는수학교습소,부산 남구 못골로 66,2026-04-24,35.13584953,129.0895507
하하수산,부산 사하구 장림시장5길 54,2026-04-24,35.08067009,128.9665128
지니영어(교습소),부산 사상구 엄궁로 100,2026-04-24,35.12503076,128.9766018
남포MIX,부산 중구 구덕로 지하 44,2026-04-24,35.09800896,129.0320043
"과일을, 담다",부산 북구 덕천로259번길 4,2026-04-24,35.2107979,129.0331351
바이인(BYIN),부산 연제구 신촌로17번길 8,2026-04-24,35.18248527,129.0759257
송정바다약국,부산 해운대구 송정중앙로 31,2026-04-24,35.18249587,129.2040546
아른 스튜디오,부산 기장군 일광읍 일역길 75,2026-04-24,35.26138319,129.2326808
초록문카페,부산 금정구 부곡로 78,2026-04-24,35.22294655,129.0913307
송송셰프(송송chef),부산 사하구 다송로 7,2026-04-24,35.0670019,128.9818831
잉글리쉬앤카페,부산 서구 대티로135번길 4,2026-04-24,35.11150428,129.0099495
해운대장,부산 해운대구 재반로242번길 29-33,2026-04-24,35.19901369,129.1328753
현수학 전문학원,부산 금정구 팔송로 16,2026-04-24,35.27224648,129.0908649
빌라드,부산광역시 남구 이기대공원로26번길 12,2026-04-24,35.12408088,129.1150674
현풍닭칼국수 부산역점,부산 동구 중앙대로 234,2026-04-24,35.11762023,129.0414499
포슬린피부과의원,부산 연제구 아시아드대로 89,2026-04-24,35.19259142,129.0666533
하삼동커피 민락수변공원점,부산 수영구 민락수변로 49,2026-04-24,35.15367426,129.1261466
치킨신드롬 광안역점,부산 수영구 장대골로7번길 36,2026-04-24,35.15751384,129.1120586
한우공장 덕천점,부산 북구 금곡대로7번길 27,2026-04-24,35.21024739,129.0035647
신짜글이닭발,부산 금정구 장전로12번길 27,2026-04-24,35.22899163,129.0878554
아델라7 전포대로점,부산 부산진구 전포대로275번길 65,2026-04-24,35.16303805,129.063862
부산뮤직아트컴퍼니학원,부산 부산진구 동천로 62,2026-04-24,35.15426172,129.062598
링키영어 사직현대홈타운점,부산 연제구 법원북로 16,2026-04-24,35.19254838,129.0681285
블루25 Cspace 오리산단점,부산 기장군 장안읍 오리산단로 146,2026-04-24,35.36102364,129.2704437
만달리 togo,부산 기장군 일광읍 일광로 60-1,2026-04-24,35.26209439,129.2312577
진미식당,부산 사하구 괴정로 144,2026-04-24,35.09931522,128.9777891
뒷마당 과일야채,부산 남구 분포로 111,2026-04-24,35.12690568,129.1095664
워커라운지,부산 연제구 황령산로 624,2026-04-24,35.17489262,129.082053
브리즘 부산센텀점,부산 해운대구 센텀동로 9,2026-04-24,35.1698705,129.1324557
빵집오빠 동래내성점,부산 동래구 충렬대로140번길 56,2026-04-24,35.20297182,129.0751808
토속장마을,부산 기장군 기장읍 차성동로73번길 2,2026-04-24,35.24447235,129.2163515
커피모리24(좌동삼환점),부산 해운대구 좌동순환로299번길 22,2026-04-24,35.16854785,129.1854886
호호감자탕 다대포점,부산 사하구  다대로,2026-04-24,35.05486787,128.9705558
수학공방,부산 부산진구 진남로 554,2026-04-24,35.17162873,129.0752708
해운대 해리단길 스탠다드 번,부산 해운대구 우동1로38번가길 7-1,2026-04-24,35.16494167,129.1581124
픽시크 헤어스튜디오,부산 수영구 장대골로 8-18,2026-04-24,35.15963414,129.1120909
인정후라이드 명지점,부산 강서구 명지오션시티8로6번길 8,2026-04-24,35.08805996,128.9112052
수려한 수학 학원,부산 금정구 중앙대로1719번길 24,2026-04-24,35.23791995,129.0908175
이뮨팩토리 자스민아로마,부산 금정구 수림로66번길 42,2026-04-24,35.24188589,129.0853249
(주)다온제,부산 금정구 범어사로 363,2026-04-24,35.27886577,129.0801039
오니리크,부산 수영구 수영로 733,2026-04-24,35.16872434,129.1197577
원더풀꽈배기 반여점,부산 해운대구 선수촌로 106-1,2026-04-24,35.20323101,129.11973
부타갱스터,부산 부산진구 동천로 51,2026-04-24,35.15326646,129.062202
금산인삼,부산 사하구 다대로554번길 24,2026-04-24,35.05750114,128.9696299
개인과외교습,부산 해운대구 반여로 42,2026-04-24,35.1957283,129.12181
양산식육,부산 사상구 학감대로 111,2026-04-24,35.14089484,128.9876525
나르지오워킹화 구포시장점,부산 북구 낙동대로 1790,2026-04-24,35.2097615,129.0049733
신가네돈이랑덕이랑,부산광역시 남구 우암로 142,2026-04-24,35.1236693,129.0805373
석화헬스클럽/문화비,부산 동구 조방로 21,2026-04-24,35.13879549,129.0619007
흑양촌흑염소,부산 사상구 가야대로 305,2026-04-24,35.1510284,129.0059147
달퐁굿즈,부산 북구 화명신도시로 115,2026-04-24,35.23440249,129.0104414
자갈치우리치과의원,부산 중구 자갈치로 23,2026-04-24,35.09679621,129.0270555
앙두떡방,부산 연제구 교대로 52,2026-04-24,35.193612,129.0752225
내가닭도리탕이다 온천명륜점,부산 동래구 온천천로 71,2026-04-24,35.21287844,129.0805362
삼성영어 신익강변교실,부산 사하구 하신중앙로 180,2026-04-24,35.09542867,128.9629885
LUCIEN BAKERY,부산 해운대구 중동2로 12-1,2026-04-24,35.16313974,129.1645697
헤이브(Heave) 헤어,부산 동래구 온천장로 15,2026-04-24,35.21368599,129.078898
꾸이파관-Quy PHAN QuAN,부산 사상구 사상로309번길 30,2026-04-24,35.17256522,128.9816488
바비노커피,부산 부산진구 연제로9번길 53,2026-04-24,35.17506632,129.0754526
제니(Jenny)영어교실,부산 강서구 명지오션시티11로 22,2026-04-24,35.08399984,128.8967369
클린뷰티,부산 남구 유엔평화로10번길 37,2026-04-24,35.13393422,129.0898215
스낵아이스24,부산 기장군 정관읍 용수로 25,2026-04-24,35.3257883,129.1782159
한라맥주,부산 강서구 명지국제6로242번길 15,2026-04-24,35.09725275,128.9245929
카페인24 부산괘법점,부산 사상구 운산로 36,2026-04-24,35.16834466,128.9805797
소담밀면돼지국밥,부산 북구 만덕대로15번길 27,2026-04-24,35.2117109,129.006333
기장꽃다지 바른먹거리 협동조합,부산 기장군 장안읍 신리길 25,2026-04-24,35.35632377,129.2662417
온기한잔,부산 남구 용소로8번길 50,2026-04-24,35.13559651,129.0977924
사운즈커피온천장래미안포레스티지점(주),부산 동래구 금강공원로 53,2026-04-24,35.21845963,129.0786795
꼬꼬방통닭,부산 동래구 명륜로98번길 86,2026-04-24,35.20159445,129.0880005
미래엔영어 레이카운티1단지점,부산 연제구 아시아드대로 39,2026-04-24,35.18999592,129.0661088
지오스영어교습소,부산 사하구 괴정로 166,2026-04-24,35.0980332,128.9793175
자수정코다리,부산 사하구 괴정로 90,2026-04-24,35.10186261,128.9738361
제니크의원,부산 금정구 부산대학로 49,2026-04-24,35.23115342,129.0856694
청강식당,부산 사하구 낙동대로249번길 50,2026-04-24,35.09715334,128.9907539
할리스 부산백양대로DI점,부산 사상구 백양대로 621,2026-04-24,35.16293437,128.990467
정거장,부산 연제구 쌍미천로155번길 4,2026-04-24,35.18666419,129.0871058
필라테스 FIT 부산,부산 금정구 수림로85번길 47,2026-04-24,35.23775632,129.0831788
사탕,부산 동구 진시장로 24,2026-04-24,35.13642339,129.0588362
론네일,부산 부산진구 서전로47번길 19,2026-04-24,35.15875304,129.0644373
연산옥 샤브칼국수,부산 연제구 중앙대로1043번길 50,2026-04-24,35.18178487,129.0751698
주마다피부,부산 동래구 사직북로19번길 31,2026-04-24,35.19712424,129.0587312
차니야 뷰티,부산 동구 고관로 75,2026-04-24,35.1259228,129.0444
소말뚝 개금점,부산 부산진구 냉정로253번길 4,2026-04-24,35.15108173,129.0276289
까치솥뚜껑닭도리 재송점,부산 해운대구 재반로 138,2026-04-24,35.19025023,129.1274891
동이몽이,부산 수영구 광서로 29,2026-04-24,35.16439455,129.1113216
르베르 헤어,부산 해운대구 해운대해변로357번길 7,2026-04-24,35.16448749,129.1682715
명인만두 부산양정점,부산 부산진구 중앙대로928번길 11,2026-04-24,35.17239994,129.0718398
오엑스피시방(oxpc)낫개역점,부산 사하구 다대로429번길 5,2026-04-24,35.06442526,128.9802699
티엔 전자담배,부산 부산진구 신암로 31,2026-04-24,35.14490614,129.0556264
한양김치찜 남구 직영점,부산 남구 수영로298번길 21,2026-04-24,35.1359161,129.0995849
시골집,부산 서구 구덕로296번길 57,2026-04-24,35.11158822,129.020557
에이치에틱(H_attic),부산 해운대구 우동1로38번길 11,2026-04-24,35.16557998,129.1580141
민정,부산 북구 백양대로 1199-11,2026-04-24,35.20918474,129.0048655
"숲 Nail Stuido(숲, 네일 스튜디오)",부산 사상구 모라로88번길 17,2026-04-24,35.18574786,128.9890948
영 김밥천국,부산 서구 구덕로 350,2026-04-24,35.11507269,129.0159048
빽다방 부산연산시장점,부산 연제구 중앙천로2번길 3,2026-04-24,35.17519288,129.0844892
레인보우음악줄넘기,부산 강서구 명지국제3로 97,2026-04-24,35.09849964,128.9110611
뮤직스토리피아노교습소,부산 사하구 괴정로 166,2026-04-24,35.0980332,128.9793175
빵집오빠구서점,부산 금정구 구서로 32,2026-04-24,35.24691843,129.0876759
영림골프,부산 수영구 무학로 19,2026-04-24,35.16178426,129.1160564
땅스부대찌개 남천점,부산 수영구 수영로384번길 30,2026-04-24,35.13969637,129.1075963
아이스크림할인점 부암백양산,부산 부산진구 백양산로54번길 3,2026-04-24,35.17399039,129.0310658
신앙촌상회,부산 금정구 구서로 12,2026-04-24,35.24735756,129.0897741
소낙스(SONAX),부산 연제구 거제대로 138,2026-04-24,35.18080564,129.0696547
모모뷰티,부산 부산진구 범일로154번길 8,2026-04-24,35.1435783,129.0597622
